X,Y
2.6064990234375E+02,7.38389511108398E+01
2.59826538085938E+02,7.43899917602539E+01
2.58996765136719E+02,7.49109191894531E+01
2.58160736083984E+02,7.54026336669922E+01
2.57318511962891E+02,7.58660202026367E+01
2.56470245361328E+02,7.63019790649414E+01
2.5561604309082E+02,7.67113876342773E+01
2.5475602722168E+02,7.70951538085938E+01
2.53890289306641E+02,7.74541473388672E+01
2.53018951416016E+02,7.77892761230469E+01
2.52142135620117E+02,7.81014175415039E+01
2.51259948730469E+02,7.8391471862793E+01
2.50372497558594E+02,7.86603317260742E+01
2.49479919433594E+02,7.89088745117188E+01
2.48582290649414E+02,7.91380004882813E+01
2.47679763793945E+02,7.93486022949219E+01
2.46772430419922E+02,7.95415649414063E+01
2.45860397338867E+02,7.97177886962891E+01
2.44943801879883E+02,7.98781509399414E+01
2.44022750854492E+02,8.00235443115234E+01
2.43097351074219E+02,8.01548690795898E+01
2.42167709350586E+02,8.02730102539063E+01
2.41233947753906E+02,8.03788528442383E+01
2.40296188354492E+02,8.04732971191406E+01
2.39354537963867E+02,8.05572280883789E+01
2.38409103393555E+02,8.06315460205078E+01
2.37460006713867E+02,8.06971282958984E+01
2.36507354736328E+02,8.07548675537109E+01
2.3555126953125E+02,8.08056564331055E+01
2.34591857910156E+02,8.08503952026367E+01
2.3362922668457E+02,8.08899612426758E+01
2.32663513183594E+02,8.09252548217773E+01
2.3169482421875E+02,8.09571533203125E+01
2.30723251342773E+02,8.09865646362305E+01
2.29748931884766E+02,8.10143661499023E+01
2.28771957397461E+02,8.10414581298828E+01
2.27792465209961E+02,8.10687255859375E+01
2.26810562133789E+02,8.1097053527832E+01
2.25826354980469E+02,8.11273422241211E+01
2.24839965820313E+02,8.11604843139648E+01
2.23851501464844E+02,8.11973571777344E+01
2.22861068725586E+02,8.12388687133789E+01
2.21868804931641E+02,8.12858963012695E+01
2.20874801635742E+02,8.13393325805664E+01
2.19879180908203E+02,8.14000701904297E+01
2.18882064819336E+02,8.14690017700195E+01
2.17883544921875E+02,8.15470199584961E+01
2.16883743286133E+02,8.16350021362305E+01
2.15882797241211E+02,8.17338562011719E+01
2.14880783081055E+02,8.18444671630859E+01
2.13877853393555E+02,8.19677200317383E+01
2.12874084472656E+02,8.21045074462891E+01
2.11869613647461E+02,8.22557220458984E+01
2.10864547729492E+02,8.24222564697266E+01
2.09858993530273E+02,8.26050033569336E+01
2.09673980712891E+02,8.34464797973633E+01
2.09491500854492E+02,8.43060302734375E+01
2.09311645507813E+02,8.5182975769043E+01
2.09134460449219E+02,8.60766754150391E+01
2.08960037231445E+02,8.69864654541016E+01
2.08788421630859E+02,8.79116973876953E+01
2.08619705200195E+02,8.88516998291016E+01
2.0845393371582E+02,8.98058242797852E+01
2.08291198730469E+02,9.07734222412109E+01
2.08131546020508E+02,9.17538223266602E+01
2.07975067138672E+02,9.27463684082031E+01
2.07821807861328E+02,9.37504119873047E+01
2.07671859741211E+02,9.47652969360352E+01
2.07525268554688E+02,9.57903594970703E+01
2.07382110595703E+02,9.68249435424805E+01
2.07242462158203E+02,9.78684005737305E+01
2.07106399536133E+02,9.89200592041016E+01
2.06973968505859E+02,9.99792785644531E+01
2.06845245361328E+02,1.01045394897461E+02
2.06720306396484E+02,1.02117744445801E+02
2.06599227905273E+02,1.03195678710938E+02
2.06482055664063E+02,1.04278541564941E+02
2.06368865966797E+02,1.05365676879883E+02
2.06259735107422E+02,1.06456413269043E+02
2.06154724121094E+02,1.07550117492676E+02
2.06053909301758E+02,1.08646110534668E+02
2.0595735168457E+02,1.09743751525879E+02
2.05865127563477E+02,1.10842376708984E+02
2.05777297973633E+02,1.11941329956055E+02
2.05693923950195E+02,1.13039947509766E+02
2.05615097045898E+02,1.14137588500977E+02
2.05540878295898E+02,1.15233581542969E+02
2.05471328735352E+02,1.16327278137207E+02
2.05406509399414E+02,1.17418022155762E+02
2.0534651184082E+02,1.18505149841309E+02
2.05291381835938E+02,1.19588005065918E+02
2.052412109375E+02,1.2066593170166E+02
2.05196044921875E+02,1.2173828125E+02
2.05155960083008E+02,1.22804389953613E+02
2.05121047973633E+02,1.2386360168457E+02
2.05091339111328E+02,1.24915260314941E+02
2.05066925048828E+02,1.25958702087402E+02
2.05047866821289E+02,1.26993278503418E+02
2.05034240722656E+02,1.28018341064453E+02
2.05026107788086E+02,1.29033203125E+02
2.05023529052734E+02,1.30037246704102E+02
2.05026596069336E+02,1.3102978515625E+02
2.05035369873047E+02,1.32010177612305E+02
2.05049911499023E+02,1.32977752685547E+02
2.05070281982422E+02,1.33931869506836E+02
2.05096557617188E+02,1.34871856689453E+02
2.05128829956055E+02,1.35797073364258E+02
2.05167129516602E+02,1.36706848144531E+02
2.05211547851563E+02,1.37600540161133E+02
2.05262145996094E+02,1.38477478027344E+02
2.05319000244141E+02,1.39337005615234E+02
2.04782379150391E+02,1.38600601196289E+02
2.04243667602539E+02,1.37851959228516E+02
2.03703186035156E+02,1.37091400146484E+02
2.03161270141602E+02,1.36319274902344E+02
2.02618225097656E+02,1.35535919189453E+02
2.02074371337891E+02,1.34741683959961E+02
2.01530044555664E+02,1.33936920166016E+02
2.00985549926758E+02,1.33121932983398E+02
2.00441207885742E+02,1.32297103881836E+02
1.99897354125977E+02,1.31462753295898E+02
1.99354278564453E+02,1.30619232177734E+02
1.9881233215332E+02,1.29766876220703E+02
1.98271835327148E+02,1.28906036376953E+02
1.9773307800293E+02,1.28037048339844E+02
1.97196411132813E+02,1.2716024017334E+02
1.96662139892578E+02,1.26275978088379E+02
1.96130584716797E+02,1.25384590148926E+02
1.95602081298828E+02,1.24486419677734E+02
1.95076919555664E+02,1.23581817626953E+02
1.94555450439453E+02,1.22671112060547E+02
1.94037994384766E+02,1.2175464630127E+02
1.93524841308594E+02,1.20832778930664E+02
1.93016342163086E+02,1.19905830383301E+02
1.92512802124023E+02,1.18974151611328E+02
1.92014541625977E+02,1.18038093566895E+02
1.91521896362305E+02,1.17097984313965E+02
1.9103515625E+02,1.16154167175293E+02
1.90554672241211E+02,1.15206993103027E+02
1.90080749511719E+02,1.14256797790527E+02
1.89613723754883E+02,1.13303924560547E+02
1.89153884887695E+02,1.12348709106445E+02
1.88701583862305E+02,1.11391502380371E+02
1.88257125854492E+02,1.10432640075684E+02
1.87820831298828E+02,1.09472473144531E+02
1.87393035888672E+02,1.08511337280273E+02
1.86974029541016E+02,1.0754956817627E+02
1.86564163208008E+02,1.06587516784668E+02
1.8616374206543E+02,1.05625518798828E+02
1.85773086547852E+02,1.04663917541504E+02
1.85392517089844E+02,1.03703063964844E+02
1.85022369384766E+02,1.02743286132813E+02
1.84662948608398E+02,1.01784934997559E+02
1.84314575195313E+02,1.00828353881836E+02
1.83977569580078E+02,9.98738708496094E+01
1.83652252197266E+02,9.89218444824219E+01
1.83338943481445E+02,9.79726028442383E+01
1.83037979125977E+02,9.70265045166016E+01
1.82749664306641E+02,9.6083869934082E+01
1.82474319458008E+02,9.51450576782227E+01
1.82212265014648E+02,9.42104110717773E+01
1.81963821411133E+02,9.32802581787109E+01
1.81729309082031E+02,9.23549423217773E+01
1.81509063720703E+02,9.14348220825195E+01
1.8130339050293E+02,9.05202178955078E+01
1.81112594604492E+02,8.96114883422852E+01
1.80937026977539E+02,8.87089691162109E+01
1.80776992797852E+02,8.78130035400391E+01
1.79697006225586E+02,8.77560119628906E+01
1.78625717163086E+02,8.77150268554688E+01
1.7756282043457E+02,8.76897201538086E+01
1.76508041381836E+02,8.76797332763672E+01
1.75461044311523E+02,8.76847305297852E+01
1.74421539306641E+02,8.77043685913086E+01
1.73389236450195E+02,8.77383117675781E+01
1.72363815307617E+02,8.77862014770508E+01
1.71344985961914E+02,8.78477096557617E+01
1.70332443237305E+02,8.7922492980957E+01
1.69325881958008E+02,8.80102005004883E+01
1.68325012207031E+02,8.81104888916016E+01
1.67329528808594E+02,8.8223030090332E+01
1.66339111328125E+02,8.83474655151367E+01
1.65353485107422E+02,8.84834594726563E+01
1.64372314453125E+02,8.86306686401367E+01
1.6339533996582E+02,8.87887573242188E+01
1.62422225952148E+02,8.89573669433594E+01
1.61452682495117E+02,8.91361694335938E+01
1.60486404418945E+02,8.9324821472168E+01
1.59523101806641E+02,8.95229721069336E+01
1.58562454223633E+02,8.97302780151367E+01
1.5760417175293E+02,8.99464111328125E+01
1.5664794921875E+02,9.0171012878418E+01
1.55693481445313E+02,9.04037475585938E+01
1.54740478515625E+02,9.06442794799805E+01
1.53788619995117E+02,9.08922500610352E+01
1.52837631225586E+02,9.1147331237793E+01
1.51887176513672E+02,9.14091720581055E+01
1.50936981201172E+02,9.16774291992188E+01
1.49986724853516E+02,9.19517669677734E+01
1.49036117553711E+02,9.22318420410156E+01
1.48084854125977E+02,9.25173034667969E+01
1.4713264465332E+02,9.28078231811523E+01
1.46179153442383E+02,9.31030426025391E+01
1.45224105834961E+02,9.34026260375977E+01
1.44267196655273E+02,9.37062377929688E+01
1.43308120727539E+02,9.40135269165039E+01
1.42346588134766E+02,9.43241500854492E+01
1.41382278442383E+02,9.46377716064453E+01
1.40414886474609E+02,9.49540405273438E+01
1.39444137573242E+02,9.52726211547852E+01
1.38469696044922E+02,9.55931625366211E+01
1.37491287231445E+02,9.59153366088867E+01
1.36508590698242E+02,9.62387847900391E+01
1.35521331787109E+02,9.65631790161133E+01
1.34529174804688E+02,9.68881683349609E+01
1.33531829833984E+02,9.72134094238281E+01
1.32529006958008E+02,9.75385589599609E+01
1.31520385742188E+02,9.786328125E+01
1.30505676269531E+02,9.81872253417969E+01
1.29484588623047E+02,9.85100555419922E+01
1.28456787109375E+02,9.8831428527832E+01
1.27421997070313E+02,9.91510009765625E+01
1.27981597900391E+02,9.82876815795898E+01
1.28550170898438E+02,9.74302825927734E+01
1.29127670288086E+02,9.65788803100586E+01
1.29714004516602E+02,9.57335433959961E+01
1.30309097290039E+02,9.48943634033203E+01
1.30912857055664E+02,9.40614166259766E+01
1.31525253295898E+02,9.32347793579102E+01
1.3214616394043E+02,9.24145278930664E+01
1.32775527954102E+02,9.16007385253906E+01
1.33413284301758E+02,9.07935028076172E+01
1.34059341430664E+02,8.99928817749023E+01
1.34713623046875E+02,8.91989593505859E+01
1.35376052856445E+02,8.84118194580078E+01
1.36046569824219E+02,8.76315383911133E+01
1.36725082397461E+02,8.68581924438477E+01
1.37411514282227E+02,8.60918655395508E+01
1.38105804443359E+02,8.53326263427734E+01
1.38807861328125E+02,8.45805587768555E+01
1.39517623901367E+02,8.38357391357422E+01
1.40235000610352E+02,8.30982513427734E+01
1.40959915161133E+02,8.23681640625E+01
1.41692306518555E+02,8.16455688476563E+01
1.42432098388672E+02,8.0930534362793E+01
1.4317919921875E+02,8.02231369018555E+01
1.43933547973633E+02,7.95234603881836E+01
1.44695053100586E+02,7.88315811157227E+01
1.45463653564453E+02,7.81475830078125E+01
1.462392578125E+02,7.74715347290039E+01
1.4702180480957E+02,7.68035278320313E+01
1.47811218261719E+02,7.61436233520508E+01
1.48607421875E+02,7.54919128417969E+01
1.4941032409668E+02,7.48484725952148E+01
1.50219863891602E+02,7.421337890625E+01
1.51035949707031E+02,7.35867080688477E+01
1.51858535766602E+02,7.29685363769531E+01
1.52687515258789E+02,7.23589553833008E+01
1.53522842407227E+02,7.17580261230469E+01
1.54364410400391E+02,7.11658401489258E+01
1.55212158203125E+02,7.05824737548828E+01
1.56065994262695E+02,7.00080032348633E+01
1.57606369018555E+02,6.88442535400391E+01
1.5859700012207E+02,6.7286003112793E+01
1.58839889526367E+02,6.69209365844727E+01
1.59407775878906E+02,6.62847671508789E+01
1.6022639465332E+02,6.54377059936523E+01
1.61221450805664E+02,6.44399337768555E+01
1.62318664550781E+02,6.33516502380371E+01
1.63443771362305E+02,6.22330436706543E+01
1.64522491455078E+02,6.11443138122559E+01
1.65480560302734E+02,6.01456489562988E+01
1.66243682861328E+02,5.92972450256348E+01
1.66737579345703E+02,5.86592979431152E+01
1.66888000488281E+02,5.82919998168945E+01
1.66647521972656E+02,5.72265892028809E+01
1.66386672973633E+02,5.6187313079834E+01
1.66106109619141E+02,5.51732330322266E+01
1.65806549072266E+02,5.41834144592285E+01
1.65488677978516E+02,5.32169151306152E+01
1.65153182983398E+02,5.22728004455566E+01
1.64800765991211E+02,5.13501319885254E+01
1.64432083129883E+02,5.04479751586914E+01
1.64047866821289E+02,4.95653877258301E+01
1.63648773193359E+02,4.87014389038086E+01
1.6323551940918E+02,4.78551864624023E+01
1.62808776855469E+02,4.70256958007813E+01
1.62369247436523E+02,4.6212028503418E+01
1.61917602539063E+02,4.54132461547852E+01
1.61454559326172E+02,4.46284103393555E+01
1.60980804443359E+02,4.38565902709961E+01
1.60496994018555E+02,4.30968399047852E+01
1.60003860473633E+02,4.23482284545898E+01
1.59502075195313E+02,4.16098136901855E+01
1.58992324829102E+02,4.08806648254395E+01
1.58475311279297E+02,4.01598358154297E+01
1.57951705932617E+02,3.94463996887207E+01
1.57422225952148E+02,3.87394104003906E+01
1.56887542724609E+02,3.80379333496094E+01
1.56348342895508E+02,3.73410301208496E+01
1.55805328369141E+02,3.66477699279785E+01
1.55259185791016E+02,3.59572067260742E+01
1.5471061706543E+02,3.52684059143066E+01
1.54160293579102E+02,3.45804328918457E+01
1.53608901977539E+02,3.38923492431641E+01
1.53057144165039E+02,3.32032165527344E+01
1.52505722045898E+02,3.25120964050293E+01
1.51955307006836E+02,3.18180541992188E+01
1.51406600952148E+02,3.11201496124268E+01
1.50860275268555E+02,3.04174499511719E+01
1.50317047119141E+02,2.97090129852295E+01
1.49777587890625E+02,2.89939041137695E+01
1.49242599487305E+02,2.82711849212646E+01
1.48712753295898E+02,2.75399188995361E+01
1.48188751220703E+02,2.67991676330566E+01
1.47671295166016E+02,2.60479965209961E+01
1.47161071777344E+02,2.52854633331299E+01
1.46658752441406E+02,2.45106353759766E+01
1.461650390625E+02,2.37225742340088E+01
1.45680618286133E+02,2.29203395843506E+01
1.45206192016602E+02,2.21029987335205E+01
1.44742431640625E+02,2.12696113586426E+01
1.44290054321289E+02,2.04192390441895E+01
1.43849731445313E+02,1.95509471893311E+01
1.43422149658203E+02,1.86637992858887E+01
1.43008010864258E+02,1.77568550109863E+01
1.42607986450195E+02,1.68291778564453E+01
1.42222793579102E+02,1.58798313140869E+01
1.41853103637695E+02,1.49078769683838E+01
1.41499618530273E+02,1.39123792648315E+01
1.41163024902344E+02,1.28923988342285E+01
1.40843994140625E+02,1.18470001220703E+01
7.98000001907349E+00,8.39999973773956E-01
8.98950958251953E+00,8.47883343696594E-01
9.99900817871094E+00,8.56859982013702E-01
1.10084943771362E+01,8.66929888725281E-01
1.20179672241211E+01,8.78093004226685E-01
1.30274257659912E+01,8.9034914970398E-01
1.4036868095398E+01,9.03698265552521E-01
1.5046293258667E+01,9.18140292167664E-01
1.60557022094727E+01,9.33675110340118E-01
1.70650901794434E+01,9.5030266046524E-01
1.80744590759277E+01,9.68022882938385E-01
1.90838050842285E+01,9.86835658550262E-01
2.00931301116943E+01,1.00674080848694E+00
2.11024303436279E+01,1.0277384519577E+00
2.21117057800293E+01,1.04982829093933E+00
2.31209564208984E+01,1.07301032543182E+00
2.41301784515381E+01,1.09728455543518E+00
2.51393737792969E+01,1.12265074253082E+00
2.61485385894775E+01,1.14910888671875E+00
2.71576728820801E+01,1.17665886878967E+00
2.81667747497559E+01,1.20530068874359E+00
2.91758460998535E+01,1.23503410816193E+00
3.01848812103271E+01,1.26585912704468E+00
3.11938819885254E+01,1.29777562618256E+00
3.22028465270996E+01,1.33078348636627E+00
3.32117729187012E+01,1.36488282680511E+00
3.42206611633301E+01,1.40007328987122E+00
3.52295112609863E+01,1.43635499477386E+00
3.62383193969727E+01,1.47372770309448E+00
3.72470855712891E+01,1.51219129562378E+00
3.82558097839355E+01,1.55174589157104E+00
3.92644882202148E+01,1.5923912525177E+00
4.0273120880127E+01,1.63412737846375E+00
4.12817077636719E+01,1.67695415019989E+00
4.22902488708496E+01,1.72087132930756E+00
4.32987403869629E+01,1.76587903499603E+00
4.43071784973145E+01,1.81197714805603E+00
4.53155708312988E+01,1.85916554927826E+00
4.63239059448242E+01,1.90744400024414E+00
4.73321914672852E+01,1.95681273937225E+00
4.83404197692871E+01,2.00727128982544E+00
4.93485946655273E+01,2.05882000923157E+00
5.03567123413086E+01,2.11145830154419E+00
5.13647689819336E+01,2.16518664360046E+00
5.23727684020996E+01,2.22000432014465E+00
5.33807106018066E+01,2.27591180801392E+00
5.43885879516602E+01,2.33290886878967E+00
5.53964042663574E+01,2.39099502563477E+00
5.64041557312012E+01,2.45017075538635E+00
5.74118423461914E+01,2.51043558120728E+00
5.84194641113281E+01,2.57178950309753E+00
5.94270172119141E+01,2.63423275947571E+00
6.04345054626465E+01,2.69776463508606E+00
6.14419212341309E+01,2.76238560676575E+00
6.24492683410645E+01,2.82809519767761E+00
6.345654296875E+01,2.89489364624023E+00
6.44637451171875E+01,2.96278071403503E+00
6.54708709716797E+01,3.03175640106201E+00
6.64779281616211E+01,3.10182023048401E+00
6.74849014282227E+01,3.17297267913818E+00
6.84917984008789E+01,3.24521327018738E+00
6.94986190795898E+01,3.31854200363159E+00
7.05053634643555E+01,3.3929591178894E+00
7.15120239257813E+01,3.46846389770508E+00
7.25186004638672E+01,3.54505681991577E+00
7.35251007080078E+01,3.62273740768433E+00
7.45315093994141E+01,3.70150589942932E+00
7.55378341674805E+01,3.7813618183136E+00
7.6544075012207E+01,3.86230540275574E+00
7.75502243041992E+01,3.94433665275574E+00
7.85562896728516E+01,4.02745532989502E+00
7.95622634887695E+01,4.11166095733643E+00
8.05681457519531E+01,4.19695377349854E+00
8.15739364624023E+01,4.28333425521851E+00
8.25796356201172E+01,4.37080144882202E+00
8.35852355957031E+01,4.45935535430908E+00
8.45907440185547E+01,4.54899644851685E+00
8.55961532592773E+01,4.63972425460815E+00
8.66014633178711E+01,4.73153877258301E+00
8.76066741943359E+01,4.82444000244141E+00
8.86117935180664E+01,4.91842746734619E+00
8.96167984008789E+01,5.01350164413452E+00
9.0621711730957E+01,5.10966205596924E+00
9.16265182495117E+01,5.20690870285034E+00
9.2631217956543E+01,5.30524158477783E+00
9.36358108520508E+01,5.40466070175171E+00
9.46402969360352E+01,5.50516557693481E+00
9.56446838378906E+01,5.60675621032715E+00
9.66489486694336E+01,5.70943307876587E+00
9.76531066894531E+01,5.81319570541382E+00
9.86571578979492E+01,5.91804361343384E+00
9.96610946655273E+01,6.02397727966309E+00
1.00664916992188E+02,6.1309962272644E+00
1.0166862487793E+02,6.23910093307495E+00
1.02672210693359E+02,6.34829044342041E+00
1.03675689697266E+02,6.4585657119751E+00
1.04679039001465E+02,6.5699257850647E+00
1.05682273864746E+02,6.68237066268921E+00
1.06685394287109E+02,6.79590082168579E+00
1.07688385009766E+02,6.91051578521729E+00
1.08691253662109E+02,7.02621555328369E+00
1.09694000244141E+02,7.14300012588501E+00
1.10978996276855E+02,7.55999994277954E+00
1.11490997314453E+02,9.5649995803833E+00
1.11436172485352E+02,1.05777425765991E+01
1.1138134765625E+02,1.15904846191406E+01
1.11326515197754E+02,1.26032257080078E+01
1.11271690368652E+02,1.3615966796875E+01
1.11216865539551E+02,1.46287069320679E+01
1.11162040710449E+02,1.56414470672607E+01
1.11107215881348E+02,1.66541862487793E+01
1.11052391052246E+02,1.76669254302979E+01
1.10997566223145E+02,1.86796627044678E+01
1.10942741394043E+02,1.96923999786377E+01
1.10887916564941E+02,2.0705135345459E+01
1.1083309173584E+02,2.17178726196289E+01
1.10778274536133E+02,2.27306079864502E+01
1.10723449707031E+02,2.37433414459229E+01
1.1066862487793E+02,2.47560749053955E+01
1.10613807678223E+02,2.57688083648682E+01
1.10558982849121E+02,2.67815418243408E+01
1.10504165649414E+02,2.77942733764648E+01
1.10449340820313E+02,2.88070049285889E+01
1.10394523620605E+02,2.98197345733643E+01
1.10339706420898E+02,3.08324642181396E+01
1.10284881591797E+02,3.18451919555664E+01
1.1023006439209E+02,3.28579216003418E+01
1.10175247192383E+02,3.38706474304199E+01
1.10120429992676E+02,3.4883373260498E+01
1.10065612792969E+02,3.58960990905762E+01
1.10010795593262E+02,3.69088249206543E+01
1.09955978393555E+02,3.79215469360352E+01
1.09901161193848E+02,3.89342727661133E+01
1.09846343994141E+02,3.99469947814941E+01
1.09791526794434E+02,4.0959716796875E+01
1.09736709594727E+02,4.19724349975586E+01
1.0968189239502E+02,4.29851570129395E+01
1.09627075195313E+02,4.3997875213623E+01
1.09572257995605E+02,4.50105934143066E+01
1.09517440795898E+02,4.6023307800293E+01
1.09462631225586E+02,4.70360260009766E+01
1.09407814025879E+02,4.80487403869629E+01
1.09352996826172E+02,4.90614547729492E+01
1.09298179626465E+02,5.00741691589355E+01
1.09243370056152E+02,5.10868797302246E+01
1.09188552856445E+02,5.20995903015137E+01
1.09133735656738E+02,5.31123008728027E+01
1.09078926086426E+02,5.41250114440918E+01
1.09024108886719E+02,5.51377220153809E+01
1.08969291687012E+02,5.61504287719727E+01
1.08914482116699E+02,5.71631355285645E+01
1.08859664916992E+02,5.8175838470459E+01
1.08804847717285E+02,5.91885452270508E+01
1.08750038146973E+02,6.02012481689453E+01
1.08695220947266E+02,6.12139472961426E+01
1.08640403747559E+02,6.22266502380371E+01
1.08585594177246E+02,6.32393493652344E+01
1.08530776977539E+02,6.42520523071289E+01
1.08475967407227E+02,6.52647476196289E+01
1.0842115020752E+02,6.62774429321289E+01
1.08366333007813E+02,6.72901382446289E+01
1.083115234375E+02,6.83028335571289E+01
1.08256706237793E+02,6.93155288696289E+01
1.08201889038086E+02,7.03282165527344E+01
1.08147079467773E+02,7.13409118652344E+01
1.08092262268066E+02,7.23535995483398E+01
1.08037445068359E+02,7.33662872314453E+01
1.07982635498047E+02,7.43789749145508E+01
1.0792781829834E+02,7.53916625976563E+01
1.07873001098633E+02,7.64043502807617E+01
1.07818183898926E+02,7.74170303344727E+01
1.07763374328613E+02,7.84297103881836E+01
1.07708557128906E+02,7.94423904418945E+01
1.07653739929199E+02,8.04550704956055E+01
1.07598922729492E+02,8.14677505493164E+01
1.07544105529785E+02,8.24804306030273E+01
1.07489295959473E+02,8.34931030273438E+01
1.07434478759766E+02,8.45057830810547E+01
1.07379661560059E+02,8.55184555053711E+01
1.07324844360352E+02,8.65311279296875E+01
1.07270027160645E+02,8.75438003540039E+01
1.07215209960938E+02,8.85564651489258E+01
1.0716039276123E+02,8.95691375732422E+01
1.07105567932129E+02,9.05818023681641E+01
1.07050750732422E+02,9.15944671630859E+01
1.06995933532715E+02,9.26071319580078E+01
1.06941116333008E+02,9.36197967529297E+01
1.06886299133301E+02,9.4632453918457E+01
1.06831474304199E+02,9.56451187133789E+01
1.06776657104492E+02,9.66577758789063E+01
1.06721839904785E+02,9.76704330444336E+01
1.06667015075684E+02,9.86830902099609E+01
1.06612197875977E+02,9.96957397460938E+01
1.06557373046875E+02,1.00708396911621E+02
1.06502548217773E+02,1.01721046447754E+02
1.06447731018066E+02,1.02733695983887E+02
1.06392906188965E+02,1.0374634552002E+02
1.06338081359863E+02,1.04758987426758E+02
1.06283256530762E+02,1.05771636962891E+02
1.06228439331055E+02,1.06784278869629E+02
1.06173614501953E+02,1.07796920776367E+02
1.06118789672852E+02,1.08809562683105E+02
1.0606396484375E+02,1.09822196960449E+02
1.06009140014648E+02,1.10834838867188E+02
1.05954307556152E+02,1.11847473144531E+02
1.05899482727051E+02,1.12860107421875E+02
1.05844657897949E+02,1.13872741699219E+02
1.05789825439453E+02,1.14885368347168E+02
1.05735000610352E+02,1.15898002624512E+02
1.05549003601074E+02,1.17417503356934E+02
1.04871002197266E+02,1.18714996337891E+02
1.02440002441406E+02,1.19609001159668E+02
1.01438598632813E+02,1.19742881774902E+02
1.00436859130859E+02,1.19871765136719E+02
9.94347839355469E+01,1.19995697021484E+02
9.84323883056641E+01,1.20114715576172E+02
9.74296722412109E+01,1.20228858947754E+02
9.64266510009766E+01,1.20338180541992E+02
9.54233245849609E+01,1.20442718505859E+02
9.44197006225586E+01,1.20542510986328E+02
9.34157943725586E+01,1.20637596130371E+02
9.24116134643555E+01,1.2072802734375E+02
9.14071502685547E+01,1.20813835144043E+02
9.04024353027344E+01,1.20895072937012E+02
8.93974609375E+01,1.20971771240234E+02
8.83922348022461E+01,1.21043983459473E+02
8.73867721557617E+01,1.21111740112305E+02
8.63810806274414E+01,1.21175094604492E+02
8.53751602172852E+01,1.21234077453613E+02
8.43690185546875E+01,1.2128874206543E+02
8.3362678527832E+01,1.2133911895752E+02
8.23561248779297E+01,1.2138525390625E+02
8.13493881225586E+01,1.21427200317383E+02
8.03424606323242E+01,1.21464981079102E+02
7.93353576660156E+01,1.21498649597168E+02
7.83280792236328E+01,1.21528244018555E+02
7.73206405639648E+01,1.21553817749023E+02
7.63130493164063E+01,1.21575393676758E+02
7.5305305480957E+01,1.2159302520752E+02
7.42974243164063E+01,1.21606750488281E+02
7.32894134521484E+01,1.21616622924805E+02
7.22812728881836E+01,1.21622665405273E+02
7.12730255126953E+01,1.21624931335449E+02
7.02646636962891E+01,1.21623458862305E+02
6.92562026977539E+01,1.21618293762207E+02
6.82476425170898E+01,1.21609481811523E+02
6.72389984130859E+01,1.21597053527832E+02
6.62302856445313E+01,1.215810546875E+02
6.52214965820313E+01,1.21561531066895E+02
6.42126388549805E+01,1.21538528442383E+02
6.32037353515625E+01,1.21512077331543E+02
6.21947822570801E+01,1.21482223510742E+02
6.11857872009277E+01,1.21449020385742E+02
6.01767654418945E+01,1.21412490844727E+02
5.91677169799805E+01,1.21372688293457E+02
5.81586532592773E+01,1.21329658508301E+02
5.71495819091797E+01,1.21283432006836E+02
5.61405067443848E+01,1.21234062194824E+02
5.51314430236816E+01,1.21181579589844E+02
5.41223907470703E+01,1.21126029968262E+02
5.31133651733398E+01,1.2106746673584E+02
5.21043663024902E+01,1.21005920410156E+02
5.10954055786133E+01,1.20941429138184E+02
5.00864944458008E+01,1.20874046325684E+02
4.90776329040527E+01,1.20803802490234E+02
4.80688323974609E+01,1.20730751037598E+02
4.70601043701172E+01,1.20654930114746E+02
4.60514488220215E+01,1.20576377868652E+02
4.50428810119629E+01,1.20495132446289E+02
4.40344047546387E+01,1.20411247253418E+02
4.30260276794434E+01,1.20324760437012E+02
4.20177574157715E+01,1.20235710144043E+02
4.10096015930176E+01,1.20144142150879E+02
4.00015716552734E+01,1.20050102233887E+02
3.89936714172363E+01,1.19953620910645E+02
3.79859085083008E+01,1.1985474395752E+02
3.69782943725586E+01,1.19753517150879E+02
3.5970832824707E+01,1.1964998626709E+02
3.49635314941406E+01,1.1954418182373E+02
3.39563980102539E+01,1.19436149597168E+02
3.29494476318359E+01,1.19325942993164E+02
3.19426765441895E+01,1.19213592529297E+02
3.09361000061035E+01,1.19099136352539E+02
2.9929723739624E+01,1.18982627868652E+02
2.89235553741455E+01,1.18864105224609E+02
2.79176025390625E+01,1.18743606567383E+02
2.69118747711182E+01,1.1862117767334E+02
2.59063758850098E+01,1.18496856689453E+02
2.49011173248291E+01,1.1837068939209E+02
2.38961048126221E+01,1.18242713928223E+02
2.28913478851318E+01,1.18112983703613E+02
2.18868503570557E+01,1.17981521606445E+02
2.0882625579834E+01,1.17848388671875E+02
1.98786754608154E+01,1.17713607788086E+02
1.88750133514404E+01,1.17577239990234E+02
1.78716430664063E+01,1.17439315795898E+02
1.68685722351074E+01,1.17299880981445E+02
1.58658113479614E+01,1.17158973693848E+02
1.48633661270142E+01,1.17016639709473E+02
1.38612442016602E+01,1.16872917175293E+02
1.28594541549683E+01,1.16727851867676E+02
1.1858003616333E+01,1.16581489562988E+02
1.08569002151489E+01,1.16433860778809E+02
9.85615158081055E+00,1.16285018920898E+02
